Longitude,Latitude,Trend,P-Value
72.5000,-7.5000,-2.04679e-02,1.45380e-02
72.5000,-2.5000,-7.99693e-03,9.26965e-02
72.5000,2.5000,-2.05392e-03,6.63193e-01
72.5000,7.5000,1.18044e-04,9.03730e-01
72.5000,12.5000,-6.16729e-04,7.16715e-01
72.5000,17.5000,-6.94258e-04,8.18229e-01
72.5000,22.5000,5.88668e-04,3.77232e-01
72.5000,27.5000,4.32665e-04,3.21437e-01
72.5000,32.5000,3.79297e-05,1.57890e-01
72.5000,37.5000,-2.94958e-06,8.45099e-01
72.5000,42.5000,0.00000e+00,9.99000e+33
72.5000,47.5000,0.00000e+00,9.99000e+33
72.5000,52.5000,0.00000e+00,9.99000e+33
72.5000,57.5000,0.00000e+00,9.99000e+33
72.5000,62.5000,0.00000e+00,9.99000e+33
72.5000,67.5000,0.00000e+00,9.99000e+33
72.5000,72.5000,0.00000e+00,9.99000e+33
72.5000,77.5000,0.00000e+00,9.99000e+33
72.5000,82.5000,0.00000e+00,9.99000e+33
72.5000,87.5000,0.00000e+00,9.99000e+33
77.5000,-87.5000,0.00000e+00,9.99000e+33
77.5000,-82.5000,0.00000e+00,9.99000e+33
77.5000,-77.5000,0.00000e+00,9.99000e+33
77.5000,-72.5000,-2.75337e-05,5.42859e-01
77.5000,-67.5000,-1.01424e-04,3.75908e-01
77.5000,-62.5000,-3.53878e-05,8.27786e-01
77.5000,-57.5000,1.69855e-04,3.21626e-01
77.5000,-52.5000,-4.08835e-05,9.13353e-01
77.5000,-47.5000,-2.47950e-04,5.06059e-01
77.5000,-42.5000,2.49517e-04,9.71063e-01
77.5000,-37.5000,6.28119e-04,4.53229e-01
77.5000,-32.5000,2.66379e-04,8.65536e-01
77.5000,-27.5000,1.72781e-04,7.34814e-01
77.5000,-22.5000,-2.54038e-03,4.82981e-01
77.5000,-17.5000,-1.33653e-02,1.91374e-01
77.5000,-12.5000,-2.39354e-02,1.55422e-02
77.5000,-7.5000,-1.97629e-02,2.60187e-02
77.5000,-2.5000,-7.05432e-03,7.74151e-02
77.5000,2.5000,-2.59204e-04,9.42137e-01
77.5000,7.5000,-5.66831e-04,1.00000e+00
77.5000,12.5000,-2.46853e-03,4.24620e-01
77.5000,17.5000,-1.90076e-03,2.98163e-01
77.5000,22.5000,-3.77173e-04,8.56133e-01
77.5000,27.5000,7.30388e-06,9.03744e-01
77.5000,32.5000,3.25898e-05,2.10021e-01
77.5000,37.5000,-8.42601e-07,9.65236e-01
77.5000,42.5000,0.00000e+00,9.99000e+33
77.5000,47.5000,0.00000e+00,9.99000e+33
77.5000,52.5000,0.00000e+00,9.99000e+33
77.5000,57.5000,0.00000e+00,9.99000e+33
77.5000,62.5000,0.00000e+00,9.99000e+33
77.5000,67.5000,0.00000e+00,9.99000e+33
77.5000,72.5000,0.00000e+00,9.99000e+33
77.5000,77.5000,0.00000e+00,9.99000e+33
77.5000,82.5000,0.00000e+00,9.99000e+33
77.5000,87.5000,0.00000e+00,9.99000e+33
82.5000,-87.5000,0.00000e+00,9.99000e+33
82.5000,-82.5000,0.00000e+00,9.99000e+33
82.5000,-77.5000,0.00000e+00,9.99000e+33
82.5000,-72.5000,-6.32158e-06,6.50041e-01
82.5000,-67.5000,-1.57054e-04,2.68022e-01
82.5000,-62.5000,-1.31336e-04,9.42165e-01
82.5000,-57.5000,1.69291e-04,3.15536e-01
82.5000,-52.5000,1.32012e-05,7.71633e-01
82.5000,-47.5000,-1.67730e-04,2.50646e-01
82.5000,-42.5000,1.33905e-04,8.08947e-01
82.5000,-37.5000,3.80869e-04,5.21588e-01
82.5000,-32.5000,1.14959e-04,4.31727e-01
82.5000,-27.5000,-6.31922e-04,6.03028e-01
82.5000,-22.5000,-3.32671e-03,2.26376e-01
82.5000,-17.5000,-1.03723e-02,2.60620e-01
82.5000,-12.5000,-1.88728e-02,4.09316e-02
82.5000,-7.5000,-1.78351e-02,1.66069e-02
82.5000,-2.5000,-5.90800e-03,2.08431e-01
82.5000,2.5000,2.15758e-03,3.64372e-01
82.5000,7.5000,-3.32080e-04,8.46550e-01
82.5000,12.5000,-4.19743e-03,4.90527e-01
82.5000,17.5000,-2.12188e-03,5.69688e-01
82.5000,22.5000,3.41800e-04,7.16662e-01
82.5000,27.5000,1.39629e-04,9.51773e-01
82.5000,32.5000,1.44676e-05,5.64386e-01
82.5000,37.5000,0.00000e+00,9.99000e+33
82.5000,42.5000,0.00000e+00,9.99000e+33
82.5000,47.5000,0.00000e+00,9.99000e+33
82.5000,52.5000,0.00000e+00,9.99000e+33
82.5000,57.5000,0.00000e+00,9.99000e+33
82.5000,62.5000,0.00000e+00,9.99000e+33
82.5000,67.5000,0.00000e+00,9.99000e+33
82.5000,72.5000,0.00000e+00,9.99000e+33
82.5000,77.5000,0.00000e+00,9.99000e+33
82.5000,82.5000,0.00000e+00,9.99000e+33
82.5000,87.5000,0.00000e+00,9.99000e+33
87.5000,-87.5000,0.00000e+00,9.99000e+33
87.5000,-82.5000,0.00000e+00,9.99000e+33
87.5000,-77.5000,0.00000e+00,9.99000e+33
87.5000,-72.5000,1.26452e-06,9.84788e-01
87.5000,-67.5000,-1.53263e-04,5.83841e-02
87.5000,-62.5000,-2.14648e-04,4.39392e-01
87.5000,-57.5000,-2.74974e-07,9.32542e-01
87.5000,-52.5000,-8.40103e-05,8.94231e-01
87.5000,-47.5000,-1.89361e-04,2.13029e-01
87.5000,-42.5000,6.14183e-05,8.94165e-01
87.5000,-37.5000,3.00797e-04,3.64746e-01
87.5000,-32.5000,1.86740e-04,2.60760e-01
87.5000,-27.5000,-7.60882e-04,6.72033e-01
87.5000,-22.5000,-3.06460e-03,2.35891e-01
87.5000,-17.5000,-6.29061e-03,2.55471e-01
87.5000,-12.5000,-1.12411e-02,9.50283e-02
87.5000,-7.5000,-1.21329e-02,1.60797e-02
87.5000,-2.5000,-4.36666e-03,1.75444e-01
87.5000,2.5000,2.09646e-03,4.60668e-01
87.5000,7.5000,1.70202e-03,9.13310e-01
87.5000,12.5000,2.01291e-04,5.53380e-01
87.5000,17.5000,1.84976e-03,3.39283e-01
87.5000,22.5000,2.32277e-03,3.70674e-01
87.5000,27.5000,5.60114e-04,5.61457e-01
87.5000,32.5000,-3.79286e-06,8.23671e-01
87.5000,37.5000,0.00000e+00,9.99000e+33
87.5000,42.5000,0.00000e+00,9.99000e+33
87.5000,47.5000,0.00000e+00,9.99000e+33
87.5000,52.5000,0.00000e+00,9.99000e+33
87.5000,57.5000,0.00000e+00,9.99000e+33
87.5000,62.5000,0.00000e+00,9.99000e+33
87.5000,67.5000,0.00000e+00,9.99000e+33
87.5000,72.5000,0.00000e+00,9.99000e+33
87.5000,77.5000,0.00000e+00,9.99000e+33
87.5000,82.5000,0.00000e+00,9.99000e+33
87.5000,87.5000,0.00000e+00,9.99000e+33
92.5000,-87.5000,0.00000e+00,9.99000e+33
92.5000,-82.5000,0.00000e+00,9.99000e+33
92.5000,-77.5000,0.00000e+00,9.99000e+33
92.5000,-72.5000,-7.02362e-06,9.63930e-01
92.5000,-67.5000,-5.99850e-05,5.23083e-01
92.5000,-62.5000,-1.38652e-04,8.56085e-01
92.5000,-57.5000,-2.30669e-04,6.54682e-01
92.5000,-52.5000,-3.87313e-04,1.50150e-01
92.5000,-47.5000,-2.95568e-04,2.40809e-01
92.5000,-42.5000,7.58886e-05,7.25789e-01
92.5000,-37.5000,2.76358e-04,3.09941e-01
92.5000,-32.5000,4.23022e-04,1.46862e-01
92.5000,-27.5000,1.99828e-04,5.77881e-01
92.5000,-22.5000,-1.26692e-03,4.75522e-01
92.5000,-17.5000,-2.38791e-03,8.75050e-01
92.5000,-12.5000,-2.75979e-03,6.89770e-01
92.5000,-7.5000,-2.80505e-03,5.05872e-01
92.5000,-2.5000,-1.28332e-03,7.16662e-01
92.5000,2.5000,1.55851e-03,7.71557e-01
92.5000,7.5000,4.85266e-03,4.24620e-01
92.5000,12.5000,5.46308e-03,2.35800e-01
92.5000,17.5000,3.08031e-03,3.09635e-01
92.5000,22.5000,1.07106e-03,8.27621e-01
92.5000,27.5000,1.93898e-04,9.61419e-01
92.5000,32.5000,-6.88205e-06,5.92689e-01
92.5000,37.5000,0.00000e+00,9.99000e+33
92.5000,42.5000,0.00000e+00,9.99000e+33
92.5000,47.5000,0.00000e+00,9.99000e+33
92.5000,52.5000,0.00000e+00,9.99000e+33
92.5000,57.5000,0.00000e+00,9.99000e+33
92.5000,62.5000,0.00000e+00,9.99000e+33
92.5000,67.5000,0.00000e+00,9.99000e+33
92.5000,72.5000,0.00000e+00,9.99000e+33
92.5000,77.5000,0.00000e+00,9.99000e+33
92.5000,82.5000,0.00000e+00,9.99000e+33
92.5000,87.5000,0.00000e+00,9.99000e+33
97.5000,-87.5000,0.00000e+00,9.99000e+33
97.5000,-82.5000,0.00000e+00,9.99000e+33
97.5000,-77.5000,0.00000e+00,9.99000e+33
97.5000,-72.5000,-4.49519e-06,7.83093e-01
97.5000,-67.5000,-3.44119e-05,2.63534e-01
97.5000,-62.5000,-8.52573e-05,1.47236e-01
97.5000,-57.5000,-2.10570e-04,8.56092e-01
97.5000,-52.5000,-3.78173e-04,2.12940e-01
97.5000,-47.5000,-1.96106e-04,4.83130e-01
97.5000,-42.5000,2.21978e-04,2.55934e-01
97.5000,-37.5000,3.46165e-04,8.61469e-02
97.5000,-32.5000,3.36610e-04,1.60750e-01
97.5000,-27.5000,2.55123e-04,9.32522e-01
97.5000,-22.5000,-6.42320e-04,4.46032e-01
97.5000,-17.5000,-2.62383e-03,8.46521e-01
97.5000,-12.5000,-2.60384e-03,5.69688e-01
97.5000,-7.5000,-1.42873e-04,8.56022e-01
97.5000,-2.5000,5.48951e-04,6.02975e-01
97.5000,2.5000,5.43522e-04,9.42137e-01
97.5000,7.5000,2.80084e-03,5.61457e-01
97.5000,12.5000,3.84305e-03,2.35800e-01
97.5000,17.5000,1.37154e-03,4.98115e-01
97.5000,22.5000,-3.05962e-04,2.60690e-01
97.5000,27.5000,-9.19989e-05,7.35224e-01
97.5000,32.5000,-2.79999e-07,1.00000e+00
97.5000,37.5000,0.00000e+00,9.99000e+33
97.5000,42.5000,0.00000e+00,9.99000e+33
97.5000,47.5000,0.00000e+00,9.99000e+33
97.5000,52.5000,0.00000e+00,9.99000e+33
97.5000,57.5000,0.00000e+00,9.99000e+33
97.5000,62.5000,0.00000e+00,9.99000e+33
97.5000,67.5000,0.00000e+00,9.99000e+33
97.5000,72.5000,0.00000e+00,9.99000e+33
97.5000,77.5000,0.00000e+00,9.99000e+33
97.5000,82.5000,0.00000e+00,9.99000e+33
97.5000,87.5000,0.00000e+00,9.99000e+33
102.5000,-87.5000,0.00000e+00,9.99000e+33
102.5000,-82.5000,0.00000e+00,9.99000e+33
102.5000,-77.5000,0.00000e+00,9.99000e+33
102.5000,-72.5000,3.09046e-06,8.54755e-01
102.5000,-67.5000,-3.76399e-05,2.63258e-01
102.5000,-62.5000,-8.11760e-05,4.17987e-01
102.5000,-57.5000,-6.85323e-05,7.53278e-01
102.5000,-52.5000,-1.05625e-04,6.98822e-01
102.5000,-47.5000,-3.18777e-05,8.65620e-01
102.5000,-42.5000,2.18457e-04,1.10886e-01
102.5000,-37.5000,2.22814e-04,3.64862e-01
102.5000,-32.5000,-6.22471e-04,1.79575e-01
102.5000,-27.5000,-1.55222e-03,3.90512e-01
102.5000,-22.5000,-1.55700e-03,6.11388e-01
102.5000,-17.5000,-4.05657e-03,4.75435e-01
102.5000,-12.5000,-6.53090e-03,7.14979e-02
102.5000,-7.5000,-3.33364e-03,1.46586e-01
102.5000,-2.5000,6.97604e-06,9.03744e-01
102.5000,2.5000,-2.04649e-04,7.90168e-01
102.5000,7.5000,-5.62003e-04,9.80697e-01
102.5000,12.5000,-2.64885e-04,1.00000e+00
102.5000,17.5000,-4.30329e-04,9.03730e-01
102.5000,22.5000,-1.82322e-04,8.65536e-01
102.5000,27.5000,1.54961e-04,2.76629e-01
102.5000,32.5000,3.51185e-06,9.50196e-01
102.5000,37.5000,0.00000e+00,9.99000e+33
102.5000,42.5000,0.00000e+00,9.99000e+33
102.5000,47.5000,0.00000e+00,9.99000e+33
102.5000,52.5000,0.00000e+00,9.99000e+33
102.5000,57.5000,0.00000e+00,9.99000e+33
102.5000,62.5000,0.00000e+00,9.99000e+33
102.5000,67.5000,0.00000e+00,9.99000e+33
102.5000,72.5000,0.00000e+00,9.99000e+33
102.5000,77.5000,0.00000e+00,9.99000e+33
102.5000,82.5000,0.00000e+00,9.99000e+33
102.5000,87.5000,0.00000e+00,9.99000e+33
107.5000,-87.5000,0.00000e+00,9.99000e+33
107.5000,-82.5000,0.00000e+00,9.99000e+33
107.5000,-77.5000,0.00000e+00,9.99000e+33
107.5000,-72.5000,2.52819e-06,9.85567e-01
107.5000,-67.5000,-2.57057e-05,1.00000e+00
107.5000,-62.5000,-8.96183e-05,6.72244e-01
107.5000,-57.5000,-6.25007e-05,6.63470e-01
107.5000,-52.5000,2.16475e-05,8.94231e-01
107.5000,-47.5000,4.90347e-05,6.03204e-01
107.5000,-42.5000,1.48070e-04,1.64871e-01
107.5000,-37.5000,9.93222e-05,5.69932e-01
107.5000,-32.5000,-1.18555e-03,1.91460e-01
107.5000,-27.5000,-2.70324e-03,2.50507e-01
107.5000,-22.5000,-3.33659e-03,3.83745e-01
107.5000,-17.5000,-6.71949e-03,3.57883e-01
107.5000,-12.5000,-9.20055e-03,5.00205e-02
107.5000,-7.5000,-4.97132e-03,4.46659e-02
107.5000,-2.5000,-3.78832e-04,6.03028e-01
107.5000,2.5000,8.72502e-04,5.61534e-01
107.5000,7.5000,9.74737e-04,7.25751e-01
107.5000,12.5000,-1.14784e-03,7.71557e-01
107.5000,17.5000,-3.15635e-03,8.94149e-01
107.5000,22.5000,-1.30673e-03,7.53115e-01
107.5000,27.5000,3.88355e-04,3.70767e-01
107.5000,32.5000,1.04938e-04,3.61403e-02
107.5000,37.5000,3.08975e-06,1.00000e+00
107.5000,42.5000,1.96677e-06,8.13933e-01
107.5000,47.5000,0.00000e+00,9.99000e+33
107.5000,52.5000,0.00000e+00,9.99000e+33
107.5000,57.5000,0.00000e+00,9.99000e+33
107.5000,62.5000,0.00000e+00,9.99000e+33
107.5000,67.5000,0.00000e+00,9.99000e+33
107.5000,72.5000,0.00000e+00,9.99000e+33
107.5000,77.5000,0.00000e+00,9.99000e+33
107.5000,82.5000,0.00000e+00,9.99000e+33
107.5000,87.5000,0.00000e+00,9.99000e+33
112.5000,-87.5000,0.00000e+00,9.99000e+33
112.5000,-82.5000,0.00000e+00,9.99000e+33
112.5000,-77.5000,0.00000e+00,9.99000e+33
112.5000,-72.5000,-3.51239e-06,9.12011e-01
112.5000,-67.5000,-9.34232e-05,3.73595e-01
112.5000,-62.5000,-2.39663e-04,3.10036e-01
112.5000,-57.5000,-1.85431e-04,4.10971e-01
112.5000,-52.5000,8.99601e-06,9.51820e-01
112.5000,-47.5000,1.08314e-04,1.10869e-01
112.5000,-42.5000,2.13248e-04,7.76897e-02
112.5000,-37.5000,1.65337e-04,5.69857e-01
112.5000,-32.5000,-6.23631e-04,2.92780e-01
112.5000,-27.5000,-1.40250e-03,6.02975e-01
112.5000,-22.5000,-4.47747e-03,2.76255e-01
112.5000,-17.5000,-1.08752e-02,8.15024e-02
112.5000,-12.5000,-1.11837e-02,5.91329e-02
112.5000,-7.5000,-4.38243e-03,1.21508e-01
112.5000,-2.5000,-1.85598e-04,6.11527e-01
112.5000,2.5000,1.49048e-03,2.81685e-01
112.5000,7.5000,3.93391e-03,5.61457e-01
112.5000,12.5000,1.03762e-04,9.90349e-01
112.5000,17.5000,-5.75296e-03,5.21466e-01
112.5000,22.5000,-2.01150e-03,1.00000e+00
112.5000,27.5000,1.78209e-03,3.33146e-01
112.5000,32.5000,6.33418e-04,3.06006e-03
112.5000,37.5000,8.96294e-05,2.04872e-01
112.5000,42.5000,1.23643e-05,3.44408e-01
112.5000,47.5000,1.82618e-06,8.14877e-01
112.5000,52.5000,0.00000e+00,9.99000e+33
112.5000,57.5000,0.00000e+00,9.99000e+33
112.5000,62.5000,0.00000e+00,9.99000e+33
112.5000,67.5000,0.00000e+00,9.99000e+33
112.5000,72.5000,0.00000e+00,9.99000e+33
112.5000,77.5000,0.00000e+00,9.99000e+33
112.5000,82.5000,0.00000e+00,9.99000e+33
112.5000,87.5000,0.00000e+00,9.99000e+33
117.5000,-87.5000,0.00000e+00,9.99000e+33
117.5000,-82.5000,0.00000e+00,9.99000e+33
117.5000,-77.5000,0.00000e+00,9.99000e+33
117.5000,-72.5000,-7.86613e-06,7.07749e-01
117.5000,-67.5000,-1.68296e-04,1.55636e-01
117.5000,-62.5000,-4.34505e-04,2.62007e-02
117.5000,-57.5000,-3.66932e-04,4.00468e-02
117.5000,-52.5000,-4.83217e-05,6.20655e-01
117.5000,-47.5000,1.59170e-04,1.83836e-01
117.5000,-42.5000,2.90374e-04,2.04021e-02
117.5000,-37.5000,2.15352e-04,9.79791e-02
117.5000,-32.5000,-5.40823e-05,7.16794e-01
117.5000,-27.5000,5.29851e-05,9.13310e-01
117.5000,-22.5000,-3.70376e-03,3.39283e-01
117.5000,-17.5000,-1.16771e-02,1.77351e-02
117.5000,-12.5000,-1.21214e-02,2.15323e-02
117.5000,-7.5000,-4.81190e-03,7.94445e-02
117.5000,-2.5000,-3.83481e-04,3.64302e-01
117.5000,2.5000,5.16808e-04,9.90349e-01
117.5000,7.5000,2.94601e-03,8.08819e-01
117.5000,12.5000,-1.14571e-04,9.80697e-01
117.5000,17.5000,-5.02295e-03,5.77881e-01
117.5000,22.5000,1.87220e-03,8.46521e-01
117.5000,27.5000,6.02226e-03,3.42770e-02
117.5000,32.5000,2.09939e-03,2.60769e-02
117.5000,37.5000,3.79480e-04,4.90590e-01
117.5000,42.5000,1.03113e-04,3.27574e-01
117.5000,47.5000,1.84013e-05,2.52128e-01
117.5000,52.5000,0.00000e+00,9.99000e+33
117.5000,57.5000,0.00000e+00,9.99000e+33
117.5000,62.5000,0.00000e+00,9.99000e+33
117.5000,67.5000,0.00000e+00,9.99000e+33
117.5000,72.5000,0.00000e+00,9.99000e+33
117.5000,77.5000,0.00000e+00,9.99000e+33
117.5000,82.5000,0.00000e+00,9.99000e+33
117.5000,87.5000,0.00000e+00,9.99000e+33
122.5000,-87.5000,0.00000e+00,9.99000e+33
122.5000,-82.5000,0.00000e+00,9.99000e+33
122.5000,-77.5000,0.00000e+00,9.99000e+33
122.5000,-72.5000,-1.05347e-05,9.55939e-01
122.5000,-67.5000,-1.32188e-04,1.08542e-01
122.5000,-62.5000,-3.74797e-04,3.06895e-02
122.5000,-57.5000,-3.72129e-04,2.09945e-02
122.5000,-52.5000,-7.17828e-05,7.44709e-01
122.5000,-47.5000,1.91900e-04,1.75886e-01
122.5000,-42.5000,3.07233e-04,3.33205e-03
122.5000,-37.5000,1.99767e-04,5.77867e-02
122.5000,-32.5000,7.58781e-05,5.06266e-01
122.5000,-27.5000,1.54704e-04,5.94724e-01
122.5000,-22.5000,-1.97986e-03,2.26376e-01
122.5000,-17.5000,-9.64558e-03,1.10704e-02
122.5000,-12.5000,-1.41213e-02,9.62951e-03
122.5000,-7.5000,-7.79311e-03,1.10704e-02
122.5000,-2.5000,-1.07058e-03,2.92639e-01
122.5000,2.5000,-9.70197e-05,9.22901e-01
122.5000,7.5000,1.09879e-03,7.71557e-01
122.5000,12.5000,8.22638e-04,7.16662e-01
122.5000,17.5000,3.65491e-03,1.00000e+00
122.5000,22.5000,1.27023e-02,2.98163e-01
122.5000,27.5000,1.04892e-02,2.08697e-02
122.5000,32.5000,1.84970e-03,3.33240e-01
122.5000,37.5000,-1.04297e-04,4.82981e-01
122.5000,42.5000,6.60271e-05,6.11700e-01
122.5000,47.5000,5.87183e-05,3.25761e-01
122.5000,52.5000,4.49516e-06,7.10770e-01
122.5000,57.5000,0.00000e+00,9.99000e+33
122.5000,62.5000,0.00000e+00,9.99000e+33
122.5000,67.5000,0.00000e+00,9.99000e+33
122.5000,72.5000,0.00000e+00,9.99000e+33
122.5000,77.5000,0.00000e+00,9.99000e+33
122.5000,82.5000,0.00000e+00,9.99000e+33
122.5000,87.5000,0.00000e+00,9.99000e+33
127.5000,-87.5000,0.00000e+00,9.99000e+33
127.5000,-82.5000,0.00000e+00,9.99000e+33
127.5000,-77.5000,0.00000e+00,9.99000e+33
127.5000,-72.5000,-5.61865e-06,9.71663e-01
127.5000,-67.5000,-2.37388e-05,5.06178e-01
127.5000,-62.5000,-6.46170e-05,6.99407e-01
127.5000,-57.5000,-3.97517e-05,8.84728e-01
127.5000,-52.5000,1.08173e-04,3.40082e-01
127.5000,-47.5000,2.30810e-04,3.06571e-02
127.5000,-42.5000,2.27155e-04,2.80490e-02
127.5000,-37.5000,1.14211e-04,1.50488e-01
127.5000,-32.5000,3.84957e-05,7.26224e-01
127.5000,-27.5000,-9.86327e-07,9.51820e-01
127.5000,-22.5000,-7.07714e-04,3.21367e-01
127.5000,-17.5000,-6.99830e-03,1.88222e-03
127.5000,-12.5000,-1.38314e-02,1.09202e-03
127.5000,-7.5000,-9.34275e-03,4.14712e-03
127.5000,-2.5000,-1.86408e-03,3.03946e-01
127.5000,2.5000,6.58015e-04,6.98668e-01
127.5000,7.5000,1.79166e-03,7.90128e-01
127.5000,12.5000,5.12415e-03,6.11388e-01
127.5000,17.5000,1.81815e-02,1.99727e-01
127.5000,22.5000,2.52933e-02,5.00656e-03
127.5000,27.5000,1.14316e-02,5.39558e-03
127.5000,32.5000,-3.67321e-04,6.63193e-01
127.5000,37.5000,-8.85106e-04,4.38790e-01
127.5000,42.5000,-1.51707e-04,8.37126e-01
127.5000,47.5000,1.01848e-04,4.84278e-01
127.5000,52.5000,2.82370e-05,4.39359e-01
127.5000,57.5000,2.38831e-06,7.73609e-01
127.5000,62.5000,0.00000e+00,9.99000e+33
127.5000,67.5000,0.00000e+00,9.99000e+33
127.5000,72.5000,0.00000e+00,9.99000e+33
127.5000,77.5000,0.00000e+00,9.99000e+33
127.5000,82.5000,0.00000e+00,9.99000e+33
127.5000,87.5000,0.00000e+00,9.99000e+33
132.5000,-87.5000,0.00000e+00,9.99000e+33
132.5000,-82.5000,0.00000e+00,9.99000e+33
132.5000,-77.5000,0.00000e+00,9.99000e+33
132.5000,-72.5000,-5.62069e-07,9.51345e-01
132.5000,-67.5000,3.94752e-05,3.63991e-01
132.5000,-62.5000,1.58745e-04,1.13748e-01
132.5000,-57.5000,2.58346e-04,6.27807e-02
132.5000,-52.5000,2.70705e-04,5.22436e-02
132.5000,-47.5000,2.01446e-04,2.09738e-01
132.5000,-42.5000,7.36081e-05,6.55559e-01
132.5000,-37.5000,-9.97642e-06,9.32796e-01
132.5000,-32.5000,-1.88263e-05,8.66347e-01
132.5000,-27.5000,1.82615e-05,5.78528e-01
132.5000,-22.5000,-6.12888e-04,1.30591e-01
132.5000,-17.5000,-6.35683e-03,1.14055e-03
132.5000,-12.5000,-1.18912e-02,1.18644e-03
132.5000,-7.5000,-7.23089e-03,9.30508e-03
132.5000,-2.5000,-8.67621e-04,6.63193e-01
132.5000,2.5000,2.15649e-03,4.03930e-01
132.5000,7.5000,3.45110e-03,6.89770e-01
132.5000,12.5000,8.26837e-03,6.28458e-01
132.5000,17.5000,2.26435e-02,1.53436e-01
132.5000,22.5000,2.49810e-02,2.69828e-03
132.5000,27.5000,9.62072e-03,3.86011e-02
132.5000,32.5000,4.09634e-04,8.84577e-01
132.5000,37.5000,-2.92114e-04,7.25751e-01
132.5000,42.5000,-1.22208e-04,8.65555e-01
132.5000,47.5000,1.32331e-04,3.52167e-01
132.5000,52.5000,5.46477e-05,3.80190e-01
132.5000,57.5000,-2.80899e-06,9.50699e-01
132.5000,62.5000,-3.09058e-06,8.77803e-01
132.5000,67.5000,0.00000e+00,9.99000e+33
132.5000,72.5000,0.00000e+00,9.99000e+33
132.5000,77.5000,0.00000e+00,9.99000e+33
132.5000,82.5000,0.00000e+00,9.99000e+33
132.5000,87.5000,0.00000e+00,9.99000e+33
137.5000,-87.5000,0.00000e+00,9.99000e+33
137.5000,-82.5000,0.00000e+00,9.99000e+33
137.5000,-77.5000,0.00000e+00,9.99000e+33
137.5000,-72.5000,-2.24813e-06,8.45099e-01
137.5000,-67.5000,2.61288e-05,3.82293e-01
137.5000,-62.5000,1.39919e-04,1.48434e-01
137.5000,-57.5000,2.48367e-04,1.16612e-01
137.5000,-52.5000,2.42742e-04,1.34331e-01
137.5000,-47.5000,1.43565e-04,1.85071e-01
137.5000,-42.5000,2.85147e-05,1.00000e+00
137.5000,-37.5000,4.91540e-06,3.81790e-01
137.5000,-32.5000,2.92189e-05,9.72729e-01
137.5000,-27.5000,1.51765e-05,9.04350e-01
137.5000,-22.5000,-1.05383e-03,5.91824e-02
137.5000,-17.5000,-7.39810e-03,1.40694e-02
137.5000,-12.5000,-1.14706e-02,8.35820e-03
137.5000,-7.5000,-4.93937e-03,3.97277e-02
137.5000,-2.5000,-2.58013e-04,8.27654e-01
137.5000,2.5000,9.43919e-04,9.42137e-01
137.5000,7.5000,1.84856e-03,7.53115e-01
137.5000,12.5000,1.59861e-03,9.61406e-01
137.5000,17.5000,6.52869e-03,5.45263e-01
137.5000,22.5000,9.54144e-03,2.31111e-01
137.5000,27.5000,6.34918e-03,4.53229e-01
137.5000,32.5000,3.27919e-03,4.38790e-01
137.5000,37.5000,1.31139e-03,3.97186e-01
137.5000,42.5000,4.28197e-04,3.39283e-01
137.5000,47.5000,3.99391e-04,1.07891e-01
137.5000,52.5000,2.70142e-04,6.81379e-02
137.5000,57.5000,8.59721e-05,1.08018e-01
137.5000,62.5000,1.84030e-05,6.20844e-01
137.5000,67.5000,1.68562e-06,8.41099e-01
137.5000,72.5000,0.00000e+00,9.99000e+33
137.5000,77.5000,0.00000e+00,9.99000e+33
137.5000,82.5000,0.00000e+00,9.99000e+33
137.5000,87.5000,0.00000e+00,9.99000e+33
142.5000,-87.5000,0.00000e+00,9.99000e+33
142.5000,-82.5000,0.00000e+00,9.99000e+33
142.5000,-77.5000,0.00000e+00,9.99000e+33
142.5000,-72.5000,-7.02897e-07,9.78353e-01
142.5000,-67.5000,3.79286e-06,8.40088e-01
142.5000,-62.5000,6.96769e-05,5.90023e-01
142.5000,-57.5000,1.78261e-04,4.19298e-01
142.5000,-52.5000,2.08743e-04,2.32744e-01
142.5000,-47.5000,1.10274e-04,2.26565e-01
142.5000,-42.5000,2.69716e-05,9.71247e-01
142.5000,-37.5000,7.19234e-05,8.04469e-01
142.5000,-32.5000,7.20644e-05,2.71422e-01
142.5000,-27.5000,-1.74051e-04,2.46164e-01
142.5000,-22.5000,-2.35356e-03,1.95861e-02
142.5000,-17.5000,-9.14156e-03,7.23918e-03
142.5000,-12.5000,-1.18006e-02,1.45572e-02
142.5000,-7.5000,-4.66312e-03,7.33857e-02
142.5000,-2.5000,-2.02389e-03,1.99727e-01
142.5000,2.5000,-3.84820e-03,3.45373e-01
142.5000,7.5000,-4.70596e-03,8.18229e-01
142.5000,12.5000,-7.62146e-03,8.84577e-01
142.5000,17.5000,-4.59741e-03,8.18229e-01
142.5000,22.5000,2.16530e-03,9.42137e-01
142.5000,27.5000,4.68947e-03,5.13587e-01
142.5000,32.5000,4.32959e-03,2.60620e-01
142.5000,37.5000,2.48136e-03,1.46665e-01
142.5000,42.5000,1.06563e-03,2.71012e-01
142.5000,47.5000,8.95340e-04,2.65816e-01
142.5000,52.5000,7.47382e-04,7.54712e-02
142.5000,57.5000,3.21423e-04,1.37166e-01
142.5000,62.5000,6.25132e-05,4.91058e-01
142.5000,67.5000,3.37123e-06,8.41099e-01
142.5000,72.5000,0.00000e+00,9.99000e+33
